gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0,0,1,1,0.6771328748826912,1,1,1.116338974192669,1.1512584834163169,0,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
1,0,1,1,-0.1779947632379461,1,0,0.6875953481498096,0.00443666961015913,0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
1,1,0,0,1.4508197855632678,1,1,1.0349109211845293,1.8633618987524219,0,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
1,0,0,0,-0.7888002190384014,1,0,1.1961052302006432,-0.42646531340595445,0,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
0,0,0,0,-0.8702409464784621,1,1,0.8122301231622688,-0.5689521770879837,0,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,0,1,0,-1.1960038562387048,1,1,0.31036742911209936,-0.9052820615431963,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,1,1,0,1.002895784642934,1,0,1.1911198392001445,1.529348335815496,1,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
1,0,0,0,-1.1960038562387048,1,0,0.3402797751150897,-0.913620819009028,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,1,0,1.6137012404433893,1,0,-1.2965902700485417,-0.1833839152154791,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
1,0,1,1,1.5322605130033284,1,1,0.642726829145324,1.6323915530718451,0,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
0,0,1,1,0.6771328748826912,1,0,0.4831943171293762,0.7159003390031186,0,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False
0,1,1,0,1.4100994218432374,1,1,1.4054916522215746,2.145423679064921,0,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False
1,0,0,0,0.5549717837226001,1,0,-1.4860351280674797,-0.6079104990050705,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,1,0,0,1.2879383306831464,1,1,0.18074726309914202,0.9711589703183007,1,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False
0,0,1,0,0.18848851024232702,1,0,-1.504314895069307,-0.650619055761288,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
0,1,0,0,-1.2367242199587352,1,0,0.19902703010096928,-0.9375561413646561,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,1,1,0,-0.7888002190384014,0,0,-0.6468276429835875,-0.7727222900823952,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0,1,0,1.6137012404433893,1,0,1.6747027662484868,2.67804526704122,0,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1,0,1,1,1.4508197855632678,1,1,0.2721460981082788,1.1795176059394132,0,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False
1,0,1,1,-0.7073594915983407,1,0,-1.4993295040688086,-0.859110052612017,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0,0,0,0,-0.3408762181180675,1,1,-1.502653098069141,-0.7984224288329084,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,0,0,0,-0.3408762181180675,1,1,0.8238627021634315,-0.009042115605775287,0,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
1,0,0,0,-0.21871512695797646,1,0,-0.47898614596680894,-0.38318319132139944,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,0,0,-0.8295205827584317,1,0,-0.4823097399671412,-0.7439116624358973,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0,0,1,1,1.5729808767233588,1,0,0.7474200401557899,1.7863717835255633,0,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
1,0,1,1,1.4100994218432374,1,1,-1.461108173064988,-0.38294052906710263,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,0,1,0,1.247217966963116,1,1,1.478610720228884,2.0125771249399507,0,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
1,0,0,0,-1.2774445836787656,1,0,-1.4760643460664828,-0.9968980926426649,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,0,0,-1.1552834925186746,1,1,-0.29452667894836937,-0.9006494185066232,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,1,0,0,0.3106496014024181,1,1,0.47987072312904416,0.4209112785980876,1,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0,0,0,-0.8295205827584317,1,1,1.0382345151848615,-0.5372737227997977,1,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
1,0,1,1,0.7992939660427822,1,0,0.47987072312904416,0.7661314256425336,0,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False
1,0,0,0,-0.9109613101984924,1,1,-1.3547531650543558,-0.9059218074863421,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
1,0,0,0,1.4508197855632678,1,0,1.2160467942026365,2.131415448930521,0,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False
0,0,0,0,0.880734693482843,1,1,1.1745018691984834,1.394670784680833,1,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
0,0,1,1,-1.1552834925186746,1,0,-0.27458511494637583,-0.9021495124422755,1,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
0,0,1,0,0.7992939660427822,0,0,-0.9742016520163136,-0.1415798268616402,0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
0,1,0,0,-1.2774445836787656,1,1,0.6726391751483144,-0.9683742476603358,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
1,0,1,0,1.5322605130033284,1,0,0.48651791112970877,1.4334967453683034,0,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
1,0,0,0,0.43281069256250915,0,1,-0.9825106370171443,-0.36008615675334166,0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
1,0,0,0,0.7992939660427822,1,0,-1.4993295040688086,-0.5536203346574201,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,0,0,0,-0.8295205827584317,0,0,-0.49560411596847015,-0.7622878131476376,0,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True
0,0,1,1,0.9621754209229036,1,0,0.13255515009432434,0.6774935222094335,0,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False
1,0,0,1,-1.318164947398796,1,1,-0.09511103892843457,-0.9748378877066022,0,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
1,0,0,0,0.3920903288424788,1,0,0.50313588113137,0.4560090646513635,0,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
1,1,1,0,-0.4223169455581282,1,1,0.830509890164096,-0.15042596904100133,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
1,0,1,1,0.758573602322752,0,0,-0.18152448293707302,0.3241993401583886,1,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False
1,0,0,0,-0.21871512695797646,1,1,-1.5076384890696393,-0.8028124096151849,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False
1,1,1,0,0.758573602322752,1,1,0.9601300561770538,1.129176218275318,0,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False
1,0,0,1,-1.1552834925186746,1,1,-0.5105602889699654,-0.9245185602474429,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,0,-1.2774445836787656,1,1,-1.491020519067978,-0.9970966344870894,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,0,0,0.10704778280226633,1,0,-0.3244390249513595,-0.11881369536762348,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
1,1,1,1,1.5729808767233588,1,1,0.2704843011081128,1.261758049941055,0,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False
0,0,0,0,-1.2774445836787656,1,1,0.14751132309581955,-0.9753452724201317,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,1,1,1.4915401492832983,1,1,-1.3015756610490399,-0.2675656572514945,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
1,0,1,1,-0.748079855318371,1,0,-1.4960059100684764,-0.8693901081122223,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
1,0,1,0,1.002895784642934,1,0,-0.3011738669490337,0.3934463234526895,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
0,0,1,1,1.6137012404433893,1,0,1.7528072252562945,2.8194070602715096,0,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
1,0,0,0,0.6364125111626608,1,0,-1.4926823160681442,-0.6017336416229729,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,0,1,1,-1.1552834925186746,1,1,0.46989994112804756,-0.8736256674599463,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
1,0,1,1,-0.055833672077855064,1,1,-1.4660935640654862,-0.6961292585443855,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
1,0,0,0,0.22920887396235737,1,1,-0.08181666292710564,0.03307081561716861,1,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,True
1,1,1,0,0.18848851024232702,1,1,0.9219087251732329,0.5266017204467642,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0,0,0,-1.2774445836787656,1,0,-1.4993295040688086,-0.9972069355117698,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,1,0,0,1.002895784642934,1,1,0.4981504901308714,0.9522754348930308,0,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False
0,1,1,0,1.2064976032430856,1,1,0.5047976781315361,1.1206168587601257,0,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False
1,0,1,0,-1.1960038562387048,0,1,-1.1586611190347533,-0.9651755179446067,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
0,0,0,1,1.6137012404433893,1,1,-1.4960059100684764,-0.31450977335543606,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
1,0,0,1,-0.13727439951791576,0,1,-0.6567984249845842,-0.4577025635954193,0,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True
1,0,1,1,-0.7888002190384014,1,0,-0.6634456129852487,-0.7591552640467167,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,1,-1.1960038562387048,1,0,0.16246749609731476,-0.9087675739230943,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,-0.8702409464784621,1,0,-0.45405919096431707,-0.7715310390158479,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,1,-0.46303730927815856,0,0,-0.3859255139575061,-0.48384390644465364,0,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True
0,0,0,0,-0.5444780367182193,1,0,-1.33148800705203,-0.8003416666623459,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
1,0,0,0,1.1657772395230555,1,1,1.5567151792366918,2.027864846960642,1,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False
0,0,0,0,-0.8702409464784621,1,0,-0.5388108379727895,-0.7848333425922938,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,0,1,1,0.10704778280226633,1,1,1.5018758782312098,0.662933786951632,0,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False
1,0,0,1,-0.30015585439803716,1,0,-1.461108173064988,-0.802834469820121,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,0,0,-1.2774445836787656,1,1,-1.481049737066981,-0.9969642732574732,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,0,0,1.4100994218432374,1,1,-1.3015756610490399,-0.21596683790604382,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
1,0,0,0,-0.5444780367182193,0,1,-0.8346107040023594,-0.6823195702544103,1,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
1,0,0,0,0.9621754209229036,1,0,-1.3248408190513656,-0.41731032835748844,1,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False
1,0,1,1,1.6137012404433893,1,1,1.4503601712260603,2.4210659397410246,0,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False
1,0,0,0,0.43281069256250915,1,0,-1.502653098069141,-0.619315624957015,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,0,1,1,0.9214550572028734,1,1,0.6759627691486464,1.0240814019599151,0,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,1,1,-1.2367242199587352,1,0,-0.2679379269457112,-0.9557778706418438,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,0,0,-0.21871512695797646,1,1,0.142525932095321,-0.21468734601975215,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0,-0.7888002190384014,1,1,0.179085466098976,-0.6146609217155057,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0,1.5322605130033284,1,1,1.541759006235197,2.407962178009003,0,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True
0,0,1,0,-0.748079855318371,1,0,1.3689321182179202,-0.4107363872865417,1,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,False,True
0,0,1,1,-0.5444780367182193,1,1,0.8172155141627669,-0.2616314621236937,0,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False
0,0,0,0,-0.5037576729981889,1,1,0.8089065291619363,-0.17674379352972422,0,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,0,1,1,0.43281069256250915,1,1,0.8803638001690798,0.7650284153957304,0,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False
1,0,1,1,-1.1145631287986442,1,1,0.8504514541660894,-0.8141734151572572,0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
0,1,1,0,1.5322605130033284,1,1,1.3556377422165908,2.168741315682339,0,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False
0,0,1,0,0.3106496014024181,1,0,-1.517609271070636,-0.6616932786391916,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
1,0,1,1,-1.0738427650786138,1,1,-1.4744025490663168,-0.9584030350292354,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
1,0,0,0,0.26992923768238775,1,1,1.1861344481996465,0.6714490260569521,0,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False
1,1,1,0,-1.1552834925186746,1,0,0.3386179781149237,-0.869676890776391,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,0,-0.7073594915983407,0,1,-1.1653083070354178,-0.8125188997870525,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1,0,1,0,-1.2774445836787656,0,1,-0.47898614596680894,-0.9836619696810273,1,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
0,1,0,0,0.5142514200025698,1,1,0.6959043331506402,0.6610366093271306,0,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
0,0,1,0,1.2879383306831464,0,0,-0.562075995975115,0.38281330467350727,1,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False
0,1,1,0,1.002895784642934,1,0,0.9717626351782166,1.3938104366883266,0,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False
1,0,1,1,1.6137012404433893,1,0,0.16911468409797886,1.2453011370587526,0,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False
1,0,0,0,-1.2774445836787656,1,1,0.18407085709947407,-0.9748599479115382,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,1,0,1.6137012404433893,1,0,-1.2932666760482092,-0.17985428242570906,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,0,0,0,-1.1960038562387048,1,0,0.21065960910213194,-0.9117457015894628,0,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True
1,1,0,0,0.9214550572028734,1,1,1.1312951471941644,1.472697729539687,1,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0,1,0,1.0843365120829946,1,0,0.9501592741760567,1.370669281710397,0,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False
0,0,0,0,-0.5851984004382496,1,1,1.1661928841976528,-0.2218789728289086,1,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False
1,1,1,0,-0.015113308357824713,1,1,0.5164302571326987,0.08965524127816955,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
0,0,0,0,-1.1552834925186746,1,1,-0.47233895796614456,-0.9019068501879787,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,1,0,0,1.369379058123207,1,1,0.5214156481331973,1.2991280371027456,1,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
1,0,0,0,-0.21871512695797646,1,1,0.5496661971360212,-0.0031079204779742883,0,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
1,0,0,0,-1.1552834925186746,1,1,-1.46443176706532,-0.9689257527837374,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False
1,0,1,1,1.125056875803025,1,1,0.4748853321285456,1.0516345979250574,0,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False
0,0,1,1,-0.9924020376385531,1,0,-1.5192710680708021,-0.9168857293395654,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
1,0,1,1,-0.9924020376385531,1,0,-1.5009913010689746,-0.9507260837114856,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
1,0,0,0,0.10704778280226633,1,1,-1.481049737066981,-0.7039165108868155,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
1,0,0,0,-1.0331224013585834,1,1,0.7324638671542947,-0.732175633409912,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,0,1,1,0.8400143297628127,1,0,-1.4577845790646555,-0.5002346387121483,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,1,0,0,-0.5851984004382496,1,1,1.290827659210112,-0.20890757232650375,0,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False
0,0,0,0,-0.7073594915983407,0,1,-0.8628612530051836,-0.7398305245227258,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True
1,0,1,0,1.4100994218432374,1,1,0.785641371159611,1.5523571295638097,0,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
1,1,1,0,-1.0738427650786138,1,1,0.6460504231456565,-0.7768254882005029,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
1,1,0,0,-1.0738427650786138,1,1,0.4964886931307054,-0.7863334365279461,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
1,0,0,0,-0.7888002190384014,1,1,1.1379423351948288,-0.43156122074618497,1,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
0,0,0,0,-0.8702409464784621,1,1,1.1961052302006432,-0.5074262655213048,1,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
1,0,0,1,-1.2774445836787656,1,1,-1.5109620830699715,-0.9973613569463221,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,0,0,-1.1145631287986442,1,1,-0.2995120699488677,-0.8880971618980035,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1,0,0,0,-0.7888002190384014,1,1,-1.4893587220678117,-0.89248714268028,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0,0,1,0,-0.9516816739185228,1,0,0.896981770170741,-0.62388208737878,1,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,-0.13727439951791576,1,0,0.827186296163764,0.15168853755837794,0,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True
1,1,0,0,-1.2774445836787656,1,1,-0.62854787598176,-0.985647388125273,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0,-1.2774445836787656,1,1,0.4915033021302069,-0.9707788099983665,1,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
0,0,1,1,-0.5851984004382496,1,0,-0.2928648819482031,-0.5281407979562677,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
0,0,1,0,-1.2367242199587352,1,0,0.14086413509515497,-0.9406666302606409,0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False
1,0,1,1,-0.0965540357978854,1,1,0.6244470621434968,0.12810617848172676,0,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
1,0,0,1,1.369379058123207,1,0,0.03118553308419093,0.9261120318388604,0,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
1,0,1,1,0.22920887396235737,1,1,1.001674981181207,0.5896277259490955,0,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False
1,0,1,1,0.47353105628253944,1,1,-0.09511103892843457,0.28422624881424297,0,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True
0,0,0,0,0.880734693482843,1,0,1.5400972092350305,1.6478998771418976,1,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False
1,0,0,0,-1.2367242199587352,1,0,-1.4876969250676457,-0.9914492220234575,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,0,0,0.3920903288424788,1,1,0.09765741309083585,0.2657839174876944,0,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True
0,0,1,1,1.0436161483629645,1,0,-1.3165318340505352,-0.3397025273924197,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
1,0,1,1,1.0436161483629645,1,1,0.9335413041743955,1.3347332078695509,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0,1,1,-0.30015585439803716,1,1,0.8089065291619363,0.039071191359777636,1,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
0,0,0,0,1.5729808767233588,1,0,1.5467443972356951,2.517535215926427,0,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
0,0,0,0,0.18848851024232702,1,1,1.2343265612044643,0.5583463553497585,1,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False
0,0,1,1,-0.748079855318371,1,1,0.893658176170409,-0.43187006361528985,1,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
0,1,0,0,-1.1552834925186746,1,1,0.8005975441611056,-0.8415501294829111,1,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
0,0,1,0,0.6364125111626608,1,1,-0.1383177609327537,0.31122793965598367,0,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
0,1,0,0,-1.1960038562387048,0,0,-1.3115464430500368,-0.9715729773760649,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,1,0,-0.9924020376385531,1,0,0.02453834508352634,-0.7568830629383023,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True
1,0,0,0,-1.2774445836787656,1,1,1.0199547481830342,-0.9637636648286987,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
1,0,0,0,1.4100994218432374,1,0,-1.4893587220678117,-0.42712711955403637,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
1,0,0,0,-0.7888002190384014,1,1,0.8753784091685812,-0.5048011011339133,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0,1,1,0.5142514200025698,1,1,-0.35268957395418365,0.01762867216192469,1,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False
1,0,0,0,0.6771328748826912,1,1,0.32698539911376057,0.635557072625978,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,0,0.7992939660427822,1,0,0.9917041991802098,1.2115269633016403,0,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
0,0,1,0,1.247217966963116,1,1,0.544680806135523,1.2991942177175537,0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
